Year,Region,Country Name,Income Group,Cost - Men (% of income per capita),Cost - Men (% of income per capita) - Score,Cost - Women (% of income per capita),Cost - Women (% of income per capita) - Score,Procedures required - Men (number),Procedures required - Men (number) - Score,Procedures required - Women (number),Procedures required - Women (number) - Score,Time - Men (days),Time - Men (days) - Score,Time - Women (days),Time - Women (days)- Score,Cost (Average) - Score,Procedures required (Average) - Score,Time (Average) - Score,Cost (Average),Procedures required (Average),Time (Average)
2013,Latin America & Caribbean,Argentina,Upper middle income,15.4,92.31714,15.4,92.31714,14.0,23.52941,14.0,23.52941,24.5,75.8794,24.5,75.8794,92.31714,23.52941,75.8794,15.4,14.0,24.5
2013,Latin America & Caribbean,Antigua and Barbuda,High income,10.4,94.80397,10.4,94.80397,9.0,52.94118,9.0,52.94118,22.0,78.39196,22.0,78.39196,94.80397,52.94118,78.39196,10.4,9.0,22.0
2013,Latin America & Caribbean,The Bahamas,High income,10.3,94.84629,10.3,94.84629,7.0,64.70588,7.0,64.70588,23.5,76.88442,23.5,76.88442,94.84629,64.70588,76.88442,10.3,7.0,23.5
2013,Latin America & Caribbean,Belize,Upper middle income,36.7,81.65611,36.7,81.65611,9.0,52.94118,9.0,52.94118,43.0,57.28643,43.0,57.28643,81.65611,52.94118,57.28643,36.7,9.0,43.0
2013,Latin America & Caribbean,Bolivia,Lower middle income,70.0,64.99484,70.0,64.99484,14.0,23.52941,14.0,23.52941,49.0,51.25628,49.0,51.25628,64.99484,23.52941,51.25628,70.0,14.0,49.0
2013,Latin America & Caribbean,Brazil,Upper middle income,,,,,,,,,,,,,,,,,,
2013,Latin America & Caribbean,Barbados,High income,7.2,96.37731,7.2,96.37731,8.0,58.82353,8.0,58.82353,18.0,82.41206,18.0,82.41206,96.37731,58.82353,82.41206,7.2,8.0,18.0
2013,Latin America & Caribbean,Chile,High income,7.0,96.49593,7.0,96.49593,8.0,58.82353,8.0,58.82353,7.5,92.96482,7.5,92.96482,96.49593,58.82353,92.96482,7.0,8.0,7.5
2013,Latin America & Caribbean,Colombia,Upper middle income,7.6,96.22078,7.6,96.22078,9.0,52.94118,9.0,52.94118,12.0,88.44221,12.0,88.44221,96.22078,52.94118,88.44221,7.6,9.0,12.0
2013,Latin America & Caribbean,Costa Rica,Upper middle income,15.8,92.11998,15.8,92.11998,12.0,35.29412,12.0,35.29412,57.5,42.71357,57.5,42.71357,92.11998,35.29412,42.71357,15.8,12.0,57.5
2013,Latin America & Caribbean,Dominica,Upper middle income,15.3,92.32673,15.3,92.32673,5.0,76.47059,5.0,76.47059,12.0,88.44221,12.0,88.44221,92.32673,76.47059,88.44221,15.3,5.0,12.0
2013,Latin America & Caribbean,Dominican Republic,Upper middle income,18.3,90.86724,18.3,90.86724,7.0,64.70588,7.0,64.70588,14.5,85.92965,14.5,85.92965,90.86724,64.70588,85.92965,18.3,7.0,14.5
2013,Latin America & Caribbean,Ecuador,Upper middle income,29.9,85.0438,29.9,85.0438,13.0,29.41176,13.0,29.41176,55.5,44.72362,55.5,44.72362,85.0438,29.41176,44.72362,29.9,13.0,55.5
2013,Latin America & Caribbean,Grenada,Upper middle income,19.1,90.44763,19.1,90.44763,6.0,70.58824,6.0,70.58824,14.0,86.43216,14.0,86.43216,90.44763,70.58824,86.43216,19.1,6.0,14.0
2013,Latin America & Caribbean,Guatemala,Upper middle income,48.1,75.94984,48.1,75.94984,14.0,23.52941,14.0,23.52941,36.0,64.32161,36.0,64.32161,75.94984,23.52941,64.32161,48.1,14.0,36.0
2013,Latin America & Caribbean,Guyana,Upper middle income,13.9,93.0501,13.9,93.0501,7.0,64.70588,7.0,64.70588,18.0,82.41206,18.0,82.41206,93.0501,64.70588,82.41206,13.9,7.0,18.0
2013,Latin America & Caribbean,Honduras,Lower middle income,44.8,77.58196,44.8,77.58196,13.0,29.41176,13.0,29.41176,43.0,57.28643,43.0,57.28643,77.58196,29.41176,57.28643,44.8,13.0,43.0
2013,Latin America & Caribbean,Haiti,Low income,286.6,0.0,286.6,0.0,12.0,35.29412,12.0,35.29412,134.0,0.0,134.0,0.0,0.0,35.29412,0.0,286.6,12.0,134.0
2013,Latin America & Caribbean,Jamaica,Upper middle income,6.7,96.64006,6.7,96.64006,6.0,70.58824,6.0,70.58824,7.0,93.46734,7.0,93.46734,96.64006,70.58824,93.46734,6.7,6.0,7.0
2013,Latin America & Caribbean,St. Kitts and Nevis,High income,9.1,95.43755,9.1,95.43755,7.0,64.70588,7.0,64.70588,19.0,81.40704,19.0,81.40704,95.43755,64.70588,81.40704,9.1,7.0,19.0
2013,Latin America & Caribbean,St. Lucia,Upper middle income,17.8,91.1115,17.8,91.1115,5.0,76.47059,5.0,76.47059,11.0,89.44724,11.0,89.44724,91.1115,76.47059,89.44724,17.8,5.0,11.0
2013,Latin America & Caribbean,Mexico,Upper middle income,,,,,,,,,,,,,,,,,,
2013,Latin America & Caribbean,Nicaragua,Lower middle income,100.6,49.68085,100.6,49.68085,8.0,58.82353,8.0,58.82353,39.0,61.30653,39.0,61.30653,49.68085,58.82353,61.30653,100.6,8.0,39.0
2013,Latin America & Caribbean,Panama,High income,9.3,95.32859,9.3,95.32859,6.0,70.58824,6.0,70.58824,7.0,93.46734,7.0,93.46734,95.32859,70.58824,93.46734,9.3,6.0,7.0
2013,Latin America & Caribbean,Peru,Upper middle income,15.1,92.45252,15.1,92.45252,8.0,58.82353,8.0,58.82353,41.5,58.79397,41.5,58.79397,92.45252,58.82353,58.79397,15.1,8.0,41.5
2013,Latin America & Caribbean,Puerto Rico,High income,1.4,99.29199,1.4,99.29199,6.0,70.58824,6.0,70.58824,6.0,94.47236,6.0,94.47236,99.29199,70.58824,94.47236,1.4,6.0,6.0
2013,Latin America & Caribbean,Paraguay,Upper middle income,60.6,69.72105,60.6,69.72105,7.0,64.70588,7.0,64.70588,35.0,65.32663,35.0,65.32663,69.72105,64.70588,65.32663,60.6,7.0,35.0
2013,Latin America & Caribbean,El Salvador,Lower middle income,45.7,77.1341,45.7,77.1341,9.0,52.94118,9.0,52.94118,16.5,83.9196,16.5,83.9196,77.1341,52.94118,83.9196,45.7,9.0,16.5
2013,Latin America & Caribbean,Suriname,Upper middle income,105.0,47.50294,105.0,47.50294,13.0,29.41176,13.0,29.41176,690.0,0.0,690.0,0.0,47.50294,29.41176,0.0,105.0,13.0,690.0
2013,Latin America & Caribbean,Trinidad and Tobago,High income,0.7,99.62996,0.7,99.62996,8.0,58.82353,8.0,58.82353,40.0,60.30151,40.0,60.30151,99.62996,58.82353,60.30151,0.7,8.0,40.0
2013,Latin America & Caribbean,Uruguay,High income,24.0,88.00012,24.0,88.00012,5.0,76.47059,5.0,76.47059,6.5,93.96985,6.5,93.96985,88.00012,76.47059,93.96985,24.0,5.0,6.5
2013,Latin America & Caribbean,St. Vincent and the Grenadines,Upper middle income,17.9,91.03359,17.9,91.03359,7.0,64.70588,7.0,64.70588,10.0,90.45226,10.0,90.45226,91.03359,64.70588,90.45226,17.9,7.0,10.0
2013,Latin America & Caribbean,Venezuela,Upper middle income,27.7,86.13429,27.7,86.13429,19.0,0.0,19.0,0.0,144.0,0.0,144.0,0.0,86.13429,0.0,0.0,27.7,19.0,144.0
2013,Middle East & North Africa,United Arab Emirates,High income,11.0,94.50524,11.0,94.50524,6.0,70.58824,7.0,64.70588,8.0,92.46231,9.0,91.45729,94.50524,67.64706,91.9598,11.0,6.5,8.5
2013,Middle East & North Africa,Bahrain,High income,0.8,99.61493,0.8,99.61493,7.0,64.70588,8.0,58.82353,9.0,91.45729,10.0,90.45226,99.61493,61.76470499999999,90.954775,0.8,7.5,9.5
2013,Middle East & North Africa,Djibouti,Lower middle income,195.7,2.16078,195.7,2.16078,11.0,41.17647,11.0,41.17647,37.0,63.31658,37.0,63.31658,2.16078,41.17647,63.31658,195.7,11.0,37.0
2013,Middle East & North Africa,Algeria,Upper middle income,12.1,93.95517,12.1,93.95517,13.0,29.41176,13.0,29.41176,22.0,78.39196,22.0,78.39196,93.95517,29.41176,78.39196,12.1,13.0,22.0
2013,Middle East & North Africa,Egypt,Lower middle income,28.6,85.70869,28.6,85.70869,9.0,52.94118,10.0,47.05882,12.0,88.44221,13.0,87.43719,85.70869,50.0,87.9397,28.6,9.5,12.5
2013,Middle East & North Africa,Iran,Upper middle income,3.4,98.30152,3.4,98.30152,10.0,47.05882,11.0,41.17647,73.0,27.13568,74.0,26.13065,98.30152,44.117644999999996,26.633164999999998,3.4,10.5,73.5
2013,Middle East & North Africa,Iraq,Upper middle income,70.5,64.75922,70.5,64.75922,10.0,47.05882,11.0,41.17647,27.0,73.36683,28.0,72.36181,64.75922,44.117644999999996,72.86431999999999,70.5,10.5,27.5
2013,Middle East & North Africa,Israel,High income,4.0,97.98604,4.0,97.98604,5.0,76.47059,5.0,76.47059,19.0,81.40704,19.0,81.40704,97.98604,76.47059,81.40704,4.0,5.0,19.0
2013,Middle East & North Africa,Jordan,Upper middle income,21.5,89.23213,21.5,89.23213,7.0,64.70588,8.0,58.82353,12.0,88.44221,13.0,87.43719,89.23213,61.76470499999999,87.9397,21.5,7.5,12.5
2013,Middle East & North Africa,Kuwait,High income,1.1,99.47494,1.1,99.47494,12.0,35.29412,13.0,29.41176,32.0,68.34171,33.0,67.33668,99.47494,32.352940000000004,67.839195,1.1,12.5,32.5
2013,Middle East & North Africa,Lebanon,Upper middle income,35.5,82.25756,35.5,82.25756,8.0,58.82353,8.0,58.82353,15.0,85.42714,15.0,85.42714,82.25756,58.82353,85.42714,35.5,8.0,15.0
2013,Middle East & North Africa,Libya,Upper middle income,31.7,84.15961,31.7,84.15961,10.0,47.05882,10.0,47.05882,35.0,65.32663,35.0,65.32663,84.15961,47.05882,65.32663,31.7,10.0,35.0
2013,Middle East & North Africa,Morocco,Lower middle income,9.6,95.18381,9.6,95.18381,7.0,64.70588,7.0,64.70588,12.0,88.44221,12.0,88.44221,95.18381,64.70588,88.44221,9.6,7.0,12.0
2013,Middle East & North Africa,Malta,High income,11.6,94.21179,11.6,94.21179,10.0,47.05882,10.0,47.05882,38.5,61.80905,38.5,61.80905,94.21179,47.05882,61.80905,11.6,10.0,38.5
2013,Middle East & North Africa,Oman,High income,2.7,98.67258,2.7,98.67258,7.0,64.70588,8.0,58.82353,9.0,91.45729,10.0,90.45226,98.67258,61.76470499999999,90.954775,2.7,7.5,9.5
2013,Middle East & North Africa,West Bank and Gaza,Lower middle income,92.0,53.98286,92.0,53.98286,12.0,35.29412,13.0,29.41176,49.0,51.25628,50.0,50.25126,53.98286,32.352940000000004,50.75377,92.0,12.5,49.5
2013,Middle East & North Africa,Qatar,High income,4.8,97.58512,4.8,97.58512,9.0,52.94118,10.0,47.05882,9.5,90.95477,10.5,89.94975,97.58512,50.0,90.45226,4.8,9.5,10.0
2013,Middle East & North Africa,Saudi Arabia,High income,7.0,96.49191,7.0,96.49191,13.0,29.41176,15.0,17.64706,23.5,76.88442,25.5,74.87437,96.49191,23.52941,75.879395,7.0,14.0,24.5
2013,Middle East & North Africa,Syrian Arab Republic,Low income,15.6,92.17771,15.6,92.17771,7.0,64.70588,8.0,58.82353,13.0,87.43719,14.0,86.43216,92.17771,61.76470499999999,86.934675,15.6,7.5,13.5
2013,Middle East & North Africa,Tunisia,Lower middle income,4.1,97.94505,4.1,97.94505,11.0,41.17647,11.0,41.17647,13.0,87.43719,13.0,87.43719,97.94505,41.17647,87.43719,4.1,11.0,13.0
2013,Middle East & North Africa,Yemen,Low income,71.9,64.03363,71.9,64.03363,6.0,70.58824,7.0,64.70588,40.0,60.30151,41.0,59.29648,64.03363,67.64706,59.798995000000005,71.9,6.5,40.5
2013,North America,Canada,High income,0.4,99.7958,0.4,99.7958,2.0,94.11765,2.0,94.11765,5.5,94.97487,5.5,94.97487,99.7958,94.11765,94.97487,0.4,2.0,5.5
2013,North America,United States,High income,,,,,,,,,,,,,,,,,,
2013,South Asia,Afghanistan,Low income,22.5,88.76007,22.5,88.76007,5.0,76.47059,6.0,70.58824,9.0,91.45729,10.0,90.45226,88.76007,73.529415,90.954775,22.5,5.5,9.5
2013,South Asia,Bangladesh,Lower middle income,,,,,,,,,,,,,,,,,,
2013,South Asia,Bhutan,Lower middle income,6.0,96.98648,6.0,96.98648,8.0,58.82353,8.0,58.82353,35.0,65.32663,35.0,65.32663,96.98648,58.82353,65.32663,6.0,8.0,35.0
2013,South Asia,India,Lower middle income,,,,,,,,,,,,,,,,,,
2013,South Asia,Sri Lanka,Upper middle income,26.6,86.68467,26.6,86.68467,9.0,52.94118,9.0,52.94118,11.0,89.44724,11.0,89.44724,86.68467,52.94118,89.44724,26.6,9.0,11.0
2013,South Asia,Maldives,Upper middle income,6.0,96.99346,6.0,96.99346,6.0,70.58824,6.0,70.58824,12.0,88.44221,12.0,88.44221,96.99346,70.58824,88.44221,6.0,6.0,12.0
2013,South Asia,Nepal,Low income,33.0,83.49546,33.0,83.49546,7.0,64.70588,7.0,64.70588,29.0,71.35678,29.0,71.35678,83.49546,64.70588,71.35678,33.0,7.0,29.0
2013,South Asia,Pakistan,Lower middle income,,,,,,,,,,,,,,,,,,
2013,Sub-Saharan Africa,Angola,Lower middle income,143.1,28.45754,143.1,28.45754,8.0,58.82353,8.0,58.82353,66.0,34.17085,66.0,34.17085,28.45754,58.82353,34.17085,143.1,8.0,66.0
2013,Sub-Saharan Africa,Burundi,Low income,18.3,90.82878,18.3,90.82878,4.0,82.35294,4.0,82.35294,7.0,93.46734,7.0,93.46734,90.82878,82.35294,93.46734,18.3,4.0,7.0
2013,Sub-Saharan Africa,Benin,Low income,126.8,36.6106,126.9,36.57354,8.0,58.82353,9.0,52.94118,29.0,71.35678,30.0,70.35176,36.59207,55.882355000000004,70.85427,126.85,8.5,29.5
2013,Sub-Saharan Africa,Burkina Faso,Low income,46.8,76.59606,46.8,76.59606,3.0,88.23529,3.0,88.23529,13.0,87.43719,13.0,87.43719,76.59606,88.23529,87.43719,46.8,3.0,13.0
2013,Sub-Saharan Africa,Botswana,Upper middle income,0.8,99.5904,0.8,99.5904,9.0,52.94118,9.0,52.94118,40.0,60.30151,40.0,60.30151,99.5904,52.94118,60.30151,0.8,9.0,40.0
2013,Sub-Saharan Africa,Central African Republic,Low income,154.0,23.00382,154.0,23.00382,10.0,47.05882,10.0,47.05882,22.0,78.39196,22.0,78.39196,23.00382,47.05882,78.39196,154.0,10.0,22.0
2013,Sub-Saharan Africa,Côte d'Ivoire,Lower middle income,130.0,34.98459,130.0,34.98459,10.0,47.05882,10.0,47.05882,32.0,68.34171,32.0,68.34171,34.98459,47.05882,68.34171,130.0,10.0,32.0
2013,Sub-Saharan Africa,Cameroon,Lower middle income,35.8,82.1063,36.2,81.89096,6.0,70.58824,7.0,64.70588,16.0,84.42211,17.0,83.41709,81.99863,67.64706,83.9196,36.0,6.5,16.5
2013,Sub-Saharan Africa,Dem. Rep. Congo,Low income,284.7,0.0,284.7,0.0,10.0,47.05882,11.0,41.17647,58.0,42.21106,59.0,41.20603,0.0,44.117644999999996,41.708545,284.7,10.5,58.5
2013,Sub-Saharan Africa,Congo,Lower middle income,55.3,72.35482,55.3,72.35482,11.0,41.17647,12.0,35.29412,158.0,0.0,159.0,0.0,72.35482,38.235295,0.0,55.3,11.5,158.5
2013,Sub-Saharan Africa,Comoros,Lower middle income,114.9,42.56133,114.9,42.56133,9.0,52.94118,9.0,52.94118,20.0,80.40201,20.0,80.40201,42.56133,52.94118,80.40201,114.9,9.0,20.0
2013,Sub-Saharan Africa,Cabo Verde,Lower middle income,14.9,92.54488,14.9,92.54488,9.0,52.94118,9.0,52.94118,18.0,82.41206,18.0,82.41206,92.54488,52.94118,82.41206,14.9,9.0,18.0
2013,Sub-Saharan Africa,Eritrea,Low income,52.3,73.83502,52.3,73.83502,13.0,29.41176,13.0,29.41176,84.0,16.0804,84.0,16.0804,73.83502,29.41176,16.0804,52.3,13.0,84.0
2013,Sub-Saharan Africa,Ethiopia,Low income,141.9,29.03045,141.9,29.03045,14.0,23.52941,14.0,23.52941,40.0,60.30151,40.0,60.30151,29.03045,23.52941,60.30151,141.9,14.0,40.0
2013,Sub-Saharan Africa,Gabon,Upper middle income,14.5,92.72548,14.5,92.72548,10.0,47.05882,10.0,47.05882,54.0,46.23116,54.0,46.23116,92.72548,47.05882,46.23116,14.5,10.0,54.0
2013,Sub-Saharan Africa,Ghana,Lower middle income,26.7,86.63733,26.7,86.63733,7.0,64.70588,7.0,64.70588,11.0,89.44724,11.0,89.44724,86.63733,64.70588,89.44724,26.7,7.0,11.0
2013,Sub-Saharan Africa,Guinea,Low income,95.3,52.34536,95.3,52.34536,7.0,64.70588,7.0,64.70588,43.0,57.28643,43.0,57.28643,52.34536,64.70588,57.28643,95.3,7.0,43.0
2013,Sub-Saharan Africa,The Gambia,Low income,158.7,20.62952,158.7,20.62952,8.0,58.82353,8.0,58.82353,27.0,73.36683,27.0,73.36683,20.62952,58.82353,73.36683,158.7,8.0,27.0
2013,Sub-Saharan Africa,Guinea-Bissau,Low income,86.4,56.78502,86.4,56.78502,8.0,58.82353,9.0,52.94118,8.0,92.46231,9.0,91.45729,56.78502,55.882355000000004,91.9598,86.4,8.5,8.5
2013,Sub-Saharan Africa,Equatorial Guinea,Upper middle income,98.2,50.87804,98.2,50.87804,18.0,0.0,18.0,0.0,150.0,0.0,150.0,0.0,50.87804,0.0,0.0,98.2,18.0,150.0
2013,Sub-Saharan Africa,Kenya,Lower middle income,47.5,76.23951,47.5,76.23951,13.0,29.41176,13.0,29.41176,34.0,66.33166,34.0,66.33166,76.23951,29.41176,66.33166,47.5,13.0,34.0
2013,Sub-Saharan Africa,Liberia,Low income,52.7,73.64039,52.7,73.64039,5.0,76.47059,5.0,76.47059,7.0,93.46734,7.0,93.46734,73.64039,76.47059,93.46734,52.7,5.0,7.0
2013,Sub-Saharan Africa,Lesotho,Lower middle income,13.0,93.4877,13.0,93.4877,7.0,64.70588,7.0,64.70588,29.0,71.35678,29.0,71.35678,93.4877,64.70588,71.35678,13.0,7.0,29.0
2013,Sub-Saharan Africa,Madagascar,Low income,47.4,76.29139,47.4,76.29139,9.0,52.94118,9.0,52.94118,12.0,88.44221,12.0,88.44221,76.29139,52.94118,88.44221,47.4,9.0,12.0
2013,Sub-Saharan Africa,Mali,Low income,86.2,56.88856,86.2,56.88856,4.0,82.35294,4.0,82.35294,8.0,92.46231,8.0,92.46231,56.88856,82.35294,92.46231,86.2,4.0,8.0
2013,Sub-Saharan Africa,Mozambique,Low income,52.8,73.58556,52.8,73.58556,10.0,47.05882,10.0,47.05882,21.0,79.39698,21.0,79.39698,73.58556,47.05882,79.39698,52.8,10.0,21.0
2013,Sub-Saharan Africa,Mauritania,Lower middle income,47.6,76.20545,47.6,76.20545,9.0,52.94118,9.0,52.94118,19.0,81.40704,19.0,81.40704,76.20545,52.94118,81.40704,47.6,9.0,19.0
2013,Sub-Saharan Africa,Mauritius,Upper middle income,3.3,98.35001,3.3,98.34587,5.0,76.47059,6.0,70.58824,6.0,94.47236,7.0,93.46734,98.34794,73.529415,93.96985,3.3,5.5,6.5
2013,Sub-Saharan Africa,Malawi,Low income,140.5,29.74799,140.5,29.74799,10.0,47.05882,10.0,47.05882,37.0,63.31658,37.0,63.31658,29.74799,47.05882,63.31658,140.5,10.0,37.0
2013,Sub-Saharan Africa,Namibia,Upper middle income,18.5,90.74403,18.5,90.74403,10.0,47.05882,10.0,47.05882,66.0,34.17085,66.0,34.17085,90.74403,47.05882,34.17085,18.5,10.0,66.0
2013,Sub-Saharan Africa,Niger,Low income,112.8,43.61403,112.8,43.61403,10.0,47.05882,10.0,47.05882,18.0,82.41206,18.0,82.41206,43.61403,47.05882,82.41206,112.8,10.0,18.0
2013,Sub-Saharan Africa,Nigeria,Lower middle income,,,,,,,,,,,,,,,,,,
2013,Sub-Saharan Africa,Rwanda,Low income,30.2,84.89398,30.2,84.89398,7.0,64.70588,7.0,64.70588,8.0,92.46231,8.0,92.46231,84.89398,64.70588,92.46231,30.2,7.0,8.0
2013,Sub-Saharan Africa,Sudan,Lower middle income,27.8,86.12341,27.8,86.12341,10.0,47.05882,11.0,41.17647,36.0,64.32161,37.0,63.31658,86.12341,44.117644999999996,63.819095000000004,27.8,10.5,36.5
2013,Sub-Saharan Africa,Senegal,Lower middle income,64.4,67.79385,64.4,67.79385,4.0,82.35294,4.0,82.35294,6.0,94.47236,6.0,94.47236,67.79385,82.35294,94.47236,64.4,4.0,6.0
2013,Sub-Saharan Africa,Sierra Leone,Low income,80.4,59.80396,80.4,59.80396,6.0,70.58824,6.0,70.58824,12.0,88.44221,12.0,88.44221,59.80396,70.58824,88.44221,80.4,6.0,12.0
2013,Sub-Saharan Africa,Somalia,Low income,,,,,,,,,,,,,,,,,,
2013,Sub-Saharan Africa,South Sudan,Low income,192.3,3.84845,192.3,3.84845,13.0,29.41176,13.0,29.41176,14.0,86.43216,14.0,86.43216,3.84845,29.41176,86.43216,192.3,13.0,14.0
2013,Sub-Saharan Africa,São Tomé and Principe,Lower middle income,19.7,90.16296,19.7,90.16296,7.0,64.70588,7.0,64.70588,8.0,92.46231,8.0,92.46231,90.16296,64.70588,92.46231,19.7,7.0,8.0
2013,Sub-Saharan Africa,Eswatini,Lower middle income,24.1,87.97391,24.1,87.97391,12.0,35.29412,12.0,35.29412,56.0,44.22111,56.0,44.22111,87.97391,35.29412,44.22111,24.1,12.0,56.0
2013,Sub-Saharan Africa,Seychelles,High income,13.8,93.08039,13.8,93.08039,10.0,47.05882,10.0,47.05882,33.0,67.33668,33.0,67.33668,93.08039,47.05882,67.33668,13.8,10.0,33.0
2013,Sub-Saharan Africa,Chad,Low income,202.0,0.0,202.0,0.0,9.0,52.94118,9.0,52.94118,60.0,40.20101,60.0,40.20101,0.0,52.94118,40.20101,202.0,9.0,60.0
2013,Sub-Saharan Africa,Togo,Low income,142.3,28.85825,142.3,28.85825,6.0,70.58824,6.0,70.58824,38.0,62.31156,38.0,62.31156,28.85825,70.58824,62.31156,142.3,6.0,38.0
2013,Sub-Saharan Africa,Tanzania,Low income,86.5,56.76302,86.5,56.76302,11.0,41.17647,11.0,41.17647,29.0,71.35678,29.0,71.35678,56.76302,41.17647,71.35678,86.5,11.0,29.0
2013,Sub-Saharan Africa,Uganda,Low income,76.7,61.6742,76.7,61.6742,14.0,23.52941,14.0,23.52941,29.0,71.35678,29.0,71.35678,61.6742,23.52941,71.35678,76.7,14.0,29.0
2013,Sub-Saharan Africa,South Africa,Upper middle income,0.3,99.84727,0.3,99.84727,6.0,70.58824,6.0,70.58824,45.0,55.27638,45.0,55.27638,99.84727,70.58824,55.27638,0.3,6.0,45.0
2013,Sub-Saharan Africa,Zambia,Lower middle income,27.0,86.47554,27.0,86.47554,8.0,58.82353,8.0,58.82353,18.5,81.90955,18.5,81.90955,86.47554,58.82353,81.90955,27.0,8.0,18.5
2013,Sub-Saharan Africa,Zimbabwe,Lower middle income,126.9,36.56995,126.9,36.56995,10.0,47.05882,10.0,47.05882,87.0,13.06533,87.0,13.06533,36.56995,47.05882,13.06533,126.9,10.0,87.0
2014,East Asia & Pacific,Australia,High income,0.7,99.65698,0.7,99.65698,3.0,88.23529,3.0,88.23529,2.5,97.98995,2.5,97.98995,99.65698,88.23529,97.98995,0.7,3.0,2.5
2014,East Asia & Pacific,Brunei,High income,10.0,95.02482,10.0,95.02482,18.0,0.0,19.0,0.0,104.0,0.0,105.0,0.0,95.02482,0.0,0.0,10.0,18.5,104.5
2014,East Asia & Pacific,China,Upper middle income,1.9,99.03269,1.9,99.03269,11.0,41.17647,11.0,41.17647,32.35,67.98995,32.35,67.98995,99.03269,41.17647,67.98995,1.9,11.0,32.35
2014,East Asia & Pacific,Fiji,Upper middle income,23.1,88.44055,23.1,88.44055,11.0,41.17647,11.0,41.17647,58.0,42.21106,58.0,42.21106,88.44055,41.17647,42.21106,23.1,11.0,58.0
2014,East Asia & Pacific,Micronesia,Lower middle income,141.0,29.5079,141.0,29.5079,7.0,64.70588,7.0,64.70588,16.0,84.42211,16.0,84.42211,29.5079,64.70588,84.42211,141.0,7.0,16.0
2014,East Asia & Pacific,"Hong Kong SAR, China",High income,0.8,99.59084,0.8,99.59084,3.0,88.23529,3.0,88.23529,2.5,97.98995,2.5,97.98995,99.59084,88.23529,97.98995,0.8,3.0,2.5
2014,East Asia & Pacific,Indonesia,Lower middle income,22.0,88.98474,22.0,88.98474,12.22,34.0,12.22,34.0,76.95,23.16583,76.95,23.16583,88.98474,34.0,23.16583,22.0,12.22,76.95
2014,East Asia & Pacific,Japan,High income,7.5,96.23417,7.5,96.23417,8.0,58.82353,8.0,58.82353,11.65,88.79397,11.65,88.79397,96.23417,58.82353,88.79397,7.5,8.0,11.65
2014,East Asia & Pacific,Cambodia,Lower middle income,129.8,35.08308,129.8,35.08308,12.0,35.29412,12.0,35.29412,101.0,0.0,101.0,0.0,35.08308,35.29412,0.0,129.8,12.0,101.0
2014,East Asia & Pacific,Kiribati,Lower middle income,47.1,76.46668,47.1,76.46668,7.0,64.70588,7.0,64.70588,31.0,69.34673,31.0,69.34673,76.46668,64.70588,69.34673,47.1,7.0,31.0
2014,East Asia & Pacific,Korea,High income,14.6,92.71792,14.6,92.71792,4.0,82.35294,4.0,82.35294,8.0,92.46231,8.0,92.46231,92.71792,82.35294,92.46231,14.6,4.0,8.0
2014,East Asia & Pacific,Lao PDR,Lower middle income,12.4,93.79176,12.4,93.79176,9.0,52.94118,9.0,52.94118,88.0,12.0603,88.0,12.0603,93.79176,52.94118,12.0603,12.4,9.0,88.0
2014,East Asia & Pacific,Marshall Islands,Upper middle income,12.4,93.77956,12.4,93.77956,5.0,76.47059,5.0,76.47059,17.0,83.41709,17.0,83.41709,93.77956,76.47059,83.41709,12.4,5.0,17.0
2014,East Asia & Pacific,Myanmar,Lower middle income,148.6,25.68959,148.6,25.68959,15.0,17.64706,15.0,17.64706,77.0,23.11558,77.0,23.11558,25.68959,17.64706,23.11558,148.6,15.0,77.0
2014,East Asia & Pacific,Mongolia,Lower middle income,1.5,99.25852,1.5,99.25852,7.0,64.70588,7.0,64.70588,16.0,84.42211,16.0,84.42211,99.25852,64.70588,84.42211,1.5,7.0,16.0
2014,East Asia & Pacific,Malaysia,Upper middle income,7.6,96.20049,7.6,96.20049,6.0,70.58824,7.0,64.70588,9.0,91.45729,10.0,90.45226,96.20049,67.64706,90.954775,7.6,6.5,9.5
2014,East Asia & Pacific,New Zealand,High income,0.3,99.83002,0.3,99.83002,1.0,100.0,1.0,100.0,0.5,100.0,0.5,100.0,99.83002,100.0,100.0,0.3,1.0,0.5
2014,East Asia & Pacific,Philippines,Lower middle income,24.7,87.63477,24.7,87.63477,17.0,5.88235,17.0,5.88235,28.0,72.36181,28.0,72.36181,87.63477,5.88235,72.36181,24.7,17.0,28.0
2014,East Asia & Pacific,Palau,High income,3.8,98.1086,3.8,98.1086,8.0,58.82353,8.0,58.82353,28.0,72.36181,28.0,72.36181,98.1086,58.82353,72.36181,3.8,8.0,28.0
2014,East Asia & Pacific,Papua New Guinea,Lower middle income,19.9,90.06273,19.9,90.06273,6.0,70.58824,6.0,70.58824,53.0,47.23618,53.0,47.23618,90.06273,70.58824,47.23618,19.9,6.0,53.0
2014,East Asia & Pacific,Singapore,High income,0.6,99.70069,0.6,99.70069,3.0,88.23529,3.0,88.23529,2.5,97.98995,2.5,97.98995,99.70069,88.23529,97.98995,0.6,3.0,2.5
2014,East Asia & Pacific,Solomon Islands,Lower middle income,47.5,76.26594,47.5,76.26594,7.0,64.70588,7.0,64.70588,9.0,91.45729,9.0,91.45729,76.26594,64.70588,91.45729,47.5,7.0,9.0
